pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,st_teff,sy_dist
V830 Tau b,V830 Tau,Radial Velocity,2016.0,4.927,14.0,222.481,4250.0,130.111
K2-233 b,K2-233,Transit,2018.0,2.467583,1.315,2.4,4796.0,67.5062
K2-211 b,K2-211,Transit,2018.0,0.669561,1.33162691,2.33,5117.0,272.297
K2-221 b,K2-221,Transit,2018.0,2.399094,1.67890272,3.46,5716.0,318.81
K2-215 b,K2-215,Transit,2018.0,8.269648,2.12381238,5.16,5704.0,403.964
K2-217 b,K2-217,Transit,2018.0,14.074524,3.57854073,12.5,5967.0,381.878
K2-183 d,K2-183,Transit,2018.0,22.620344,2.3,5.9,5482.0,329.041
K2-163 b,K2-163,Transit,2018.0,6.673117,2.46610713,6.65,4937.0,208.529
K2-162 b,K2-162,Transit,2018.0,9.45889,1.44,2.67,4842.0,124.433
HD 206893 b,HD 206893,Imaging,2021.0,9350.0,14.01122587,8899.195396,6500.0,40.7583
K2-205 b,K2-205,Transit,2018.0,26.672263,1.99552771,4.64,5890.0,405.301
K2-204 b,K2-204,Transit,2018.0,7.055908,3.17214154,10.2,5783.0,577.235
K2-381 d,K2-381,Transit,2022.0,26.803023,1.689,3.5,4473.0,145.701
CoRoT-7 d,CoRoT-7,Radial Velocity,2022.0,8.966,4.31,17.142,5250.0,159.906
Kepler-281 c,Kepler-281,Transit,2014.0,36.337373,5.31,161.124,5723.0,1745.45
TYC 2187-512-1 b,TYC 2187-512-1,Radial Velocity,2022.0,691.9,12.5,104.88337431,3734.0,15.4744
Kepler-451 c,2MASS J19383260+4603591,Eclipse Timing Variations,2022.0,1460.0,13.5,511.70373527,29564.0,396.332
CoRoT-36 b,CoRoT-36,Transit,2022.0,5.616531,15.80466279,216.12331676,6730.0,925.958
Gl 49 b,Gl 49,Radial Velocity,2019.0,13.8508,2.24,5.63,3805.0,9.8528
Kepler-805 b,Kepler-805,Transit,2016.0,30.8638931,2.89,8.7,6112.0,638.49
TOI-561 d,TOI-561,Transit,2020.0,25.71268,2.615,13.33,5342.0,85.799
HD 110113 b,HD 110113,Transit,2021.0,2.541,2.05,4.55,5732.0,106.307
Kepler-504 b,Kepler-504,Transit,2016.0,9.549275422,1.59,3.15,3519.0,99.0688
Kepler-277 b,Kepler-277,Transit,2013.0,17.324,2.92,87.3,5946.0,976.643
TOI-544 b,TOI-544,Transit,2022.0,1.548352,2.018,2.89,4169.0,41.1166
HD 105779 b,HD 105779,Radial Velocity,2022.0,2412.0,14.1,203.41018048,5792.0,55.2411
Kepler-814 b,Kepler-814,Transit,2016.0,6.1469851,2.12,5.14,6162.0,2055.77
Kepler-798 b,Kepler-798,Transit,2016.0,13.71933369,2.39,6.3,6224.0,972.274
HD 69123 b,HD 69123,Radial Velocity,2022.0,1193.3,13.1,982.08977763,4842.0,75.116
TOI-1203 c,TOI-1203,Radial Velocity,2025.0,13.0766,2.2,5.46,5737.0,64.9943
TOI-1478 b,TOI-1478,Transit,2021.0,10.1802117,11.99360935,279.68899816,5597.0,152.892
Kepler-280 b,Kepler-280,Transit,2014.0,2.139542,1.45,2.7,5744.0,780.361
WASP-93 b,WASP-93,Transit,2016.0,2.7325321,17.900773,467.2101,6700.0,370.284
TOI-5678 b,TOI-5678,Transit,2023.0,47.73022,4.91,20.0,5485.0,165.393
TOI-771 c,TOI-771,Radial Velocity,2025.0,7.61,1.5,2.87,3370.0,25.2788
TOI-1203 b,TOI-1203,Radial Velocity,2025.0,4.1572888,1.52,3.51,5737.0,64.9943
HIP 29442 d,TOI-469,Radial Velocity,2023.0,6.429575,1.538,5.14,5289.0,68.192
HD 93385 d,HD 93385,Radial Velocity,2021.0,45.85,2.89,8.7,5977.0,43.3475
Kepler-279 c,Kepler-279,Transit,2013.0,35.736,4.3,49.4,6689.45,1037.4
HD 154088 b,HD 154088,Radial Velocity,2021.0,18.56,2.46,6.6,5374.0,18.2692
Kepler-286 b,Kepler-286,Transit,2014.0,1.796302,1.24,2.07,5580.0,1226.85
TOI-4214 b,TOI-4214,Transit,2025.0,3.4913885,10.68215861,165.27077164,6370.0,346.881
HD 19615 b,HD 19615,Radial Velocity,2022.0,402.0,12.6,2701.5414595,4263.0,265.155
Kepler-809 b,Kepler-809,Transit,2016.0,55.63934,3.01,9.32,5734.0,961.405
HD 29399 b,HD 29399,Radial Velocity,2022.0,892.7,13.5,498.99059899,4845.0,44.1518
Kepler-788 b,Kepler-788,Transit,2016.0,8.39846269,2.55,7.04,6159.0,1775.8
TOI-4551 b,TOI-4551,Transit,2023.0,9.95581,11.85910158,473.56432643,4896.0,215.986
TOI-4559 b,TOI-4559,Transit,2024.0,3.965991,1.415,2.59,3558.0,31.6354
TOI-4734 b,TOI-4734,Transit,2025.0,6.235633,10.9175472,61.65871096,6070.0,563.068
TOI-5713 b,TOI-5713,Transit,2024.0,10.441989,1.77,3.78,3225.0,40.8668
K2-389 b,K2-389,Transit,2022.0,8.58289,2.33,6.04,5773.0,259.208
Kepler-818 b,Kepler-818,Transit,2016.0,10.035385814,5.11,22.9,5638.0,925.037
Kepler-463 b,Kepler-463,Transit,2016.0,8.981016833,3.05,9.53,5661.0,394.804
Kepler-799 b,Kepler-799,Transit,2016.0,133.4605235,6.88,37.9,5681.0,1509.084
HD 224018 c,HD 224018,Transit,2025.0,36.57669,2.42,10.4,5784.0,105.48
TOI-3877 b,TOI-3877,Transit,2025.0,4.123596,11.67975789,99.7981198,5731.0,493.77
Barnard b,Barnard's star,Radial Velocity,2024.0,3.1542,0.72,0.299,3195.0,1.82655
Kepler-65 b,Kepler-65,Transit,2012.0,2.15491,1.42,2.4,6211.0,303.728
HD 208487 b,HD 208487,Radial Velocity,2004.0,129.36,14.3,146.20106722,6134.0,45.147
Kepler-158 d,Kepler-158,Transit,2024.0,0.645088,0.43,0.0472,4895.97,315.177
Kepler-80 e,Kepler-80,Transit,2014.0,4.64489,1.6,4.13,4540.0,369.451
Kepler-1672 b,Kepler-1672,Transit,2020.0,150.878,2.97022762,9.11,6131.95,391.181
Kepler-82 d,Kepler-82,Transit,2014.0,2.382961,1.77,885.098,5428.0,904.326
Kepler-20 b,Kepler-20,Transit,2011.0,3.6961049,1.773,9.7,5495.0,282.563
TIC 88785435 b,TIC 88785435,Transit,2025.0,10.508843,5.03,22.3,3998.0,122.386
Kepler-1229 b,Kepler-1229,Transit,2016.0,86.828989,1.4,2.54,3784.0,265.482
Kepler-1837 b,Kepler-1837,Transit,2021.0,5.906089783,2.06673842,4.92,5966.0,1229.18
Kepler-406 b,Kepler-406,Transit,2014.0,2.42629,1.43,6.35,5538.0,364.03
Kepler-1855 b,Kepler-1855,Transit,2021.0,0.727330983,1.216205,1.96,3460.0,
Kepler-446 b,Kepler-446,Transit,2015.0,1.565409,1.5,2.86,3359.0,96.339
Kepler-231 b,Kepler-231,Transit,2014.0,10.065275,1.73,35.4,3767.0,316.618
Kepler-1232 b,Kepler-1232,Transit,2016.0,26.7839183,1.93,4.38,5471.0,632.865
Kepler-1168 b,Kepler-1168,Transit,2016.0,55.8226539,2.5,6.8,5157.0,752.666
Kepler-1680 b,Kepler-1680,Transit,2020.0,8.77424,1.35954736,2.42,5021.0,310.315
Kepler-1831 b,Kepler-1831,Transit,2021.0,5.78387022,1.97019818,4.54,6063.0,1053.49
Kepler-201 c,Kepler-201,Transit,2014.0,151.884058,2.85,8.5,6065.0,636.445
HD 224018 d,HD 224018,Transit,2025.0,138.0731,2.4,4.2,5784.0,105.48
Kepler-1785 b,Kepler-1785,Transit,2021.0,19.58550072,2.70422447,7.77,5618.0,745.74
Kepler-1152 b,Kepler-1152,Transit,2016.0,1.646801908,0.87,0.59,3964.0,215.233
Kepler-175 c,Kepler-175,Transit,2014.0,34.035257,3.1,9.8,6064.0,1312.34
Kepler-1296 b,Kepler-1296,Transit,2016.0,8.3839865,0.91,0.693,5359.0,1551.54
Kepler-1345 b,Kepler-1345,Transit,2016.0,44.6169557,2.36,6.17,6449.0,1355.02
Kepler-1798 b,Kepler-1798,Transit,2021.0,16.85589981,2.30911251,5.94,3967.0,395.196
Kepler-1187 b,Kepler-1187,Transit,2016.0,18.87064068,2.61,7.32,5975.0,1020.53
Kepler-430 b,Kepler-430,Transit,2015.0,35.968,3.25,10.6,5884.0,917.477
Kepler-385 c,Kepler-385,Transit,2014.0,15.163161,3.04,13.2,6326.0,1432.61
Kepler-1716 b,Kepler-1716,Transit,2021.0,35.58100128,2.4247685,6.46,4894.0,195.439
Kepler-1113 b,Kepler-1113,Transit,2016.0,42.3004954,2.81,8.3,5931.0,1073.88
Kepler-60 b,Kepler-60,Transit,2012.0,7.1334,1.71,4.19,5905.0,1025.1
Kepler-104 d,Kepler-104,Transit,2014.0,51.755394,3.58,5.54022107,5711.0,400.785
Kepler-100 b,Kepler-100,Transit,2014.0,6.88734,1.34,4.01,5837.0,304.645
Kepler-1190 b,Kepler-1190,Transit,2016.0,10.45843441,1.33,2.33,4730.0,342.509
Kepler-1823 b,Kepler-1823,Transit,2021.0,21.10339928,2.0861268,5.0,6000.0,724.971
Kepler-1833 b,Kepler-1833,Transit,2021.0,6.892129898,1.30027362,2.24,6164.0,591.602
Kepler-1211 b,Kepler-1211,Transit,2016.0,11.01816836,2.55,7.04,5705.0,1826.53
Kepler-1685 b,Kepler-1685,Transit,2020.0,20.4905,2.57673985,7.16,5484.0,1141.89
Kepler-182 b,Kepler-182,Transit,2014.0,9.825792,2.58,7.18,6250.0,1549.09
Kepler-514 b,Kepler-514,Transit,2016.0,5.65179605,1.72,3.61,6106.0,455.336
Kepler-515 b,Kepler-515,Transit,2016.0,19.96371318,1.46,2.73,5293.0,255.0
Kepler-1143 b,Kepler-1143,Transit,2016.0,2.888904849,1.67,3.43,5053.0,555.189
Kepler-110 c,Kepler-110,Transit,2014.0,31.719775,2.21,5.52,5960.0,586.531
Kepler-1088 b,Kepler-1088,Transit,2016.0,23.12748644,1.42,2.6,5975.0,280.629
Kepler-1859 b,Kepler-1859,Transit,2021.0,2.729599953,1.58313575,3.13,5887.0,1331.25
Kepler-362 c,Kepler-362,Transit,2014.0,37.866281,1.45,2.7,5788.0,1090.51
Kepler-1145 b,Kepler-1145,Transit,2016.0,3.97076766,1.4,2.54,5064.0,691.961
Kepler-1242 b,Kepler-1242,Transit,2016.0,13.62798432,2.26,5.73,4895.0,687.615
KOI-2513.01,KOI-2513,Transit,2023.0,19.00547,2.80224517,7310.053361,5900.0,1369.87
Kepler-1302 b,Kepler-1302,Transit,2016.0,8.83922659,1.43,2.63,5236.0,634.58
Kepler-401 b,Kepler-401,Transit,2014.0,14.383035,1.71,3.57,6117.0,965.56
Kepler-1876 b,Kepler-1876,Transit,2021.0,6.99205,0.853,2.4,6104.0,259.935
Kepler-1691 b,Kepler-1691,Transit,2020.0,3.8482,1.83470985,4.02,6000.0,1267.67
Kepler-1193 b,Kepler-1193,Transit,2016.0,2.832652134,1.32,2.3,5908.0,802.116
Kepler-144 c,Kepler-144,Transit,2014.0,10.104665,1.35,2.39,6075.0,384.917
Kepler-519 b,Kepler-519,Transit,2016.0,24.3078946,2.1,5.06,5260.0,246.61
Kepler-167 d,Kepler-167,Transit,2016.0,21.80379,1.238,2.06,4884.0,341.908
Kepler-395 c,Kepler-395,Transit,2014.0,34.989262,1.32,2.3,4262.0,421.382
Kepler-206 b,Kepler-206,Transit,2014.0,7.781987,1.2,1.87,5764.0,594.447
Kepler-1091 b,Kepler-1091,Transit,2016.0,1.434741564,1.46,2.73,5851.0,914.299
Kepler-380 b,Kepler-380,Transit,2014.0,3.930821,1.19,1.81,6045.0,813.713
Kepler-1267 b,Kepler-1267,Transit,2016.0,13.0313945,3.01,9.32,6096.0,1379.43
Kepler-1282 b,Kepler-1282,Transit,2016.0,2.131946513,1.55,3.02,5504.0,1103.29
Kepler-1353 b,Kepler-1353,Transit,2016.0,24.7543966,1.8,3.89,4776.0,593.384
Kepler-116 c,Kepler-116,Transit,2014.0,13.07163,2.3,5.9,6142.0,955.168
Kepler-145 b,Kepler-145,Transit,2013.0,22.951,2.65,37.1,6022.0,566.85
Kepler-619 d,Kepler-619,Transit,2023.0,11.67894236,4.17,16.2,6122.0,900.678
Kepler-403 b,Kepler-403,Transit,2014.0,7.031462,1.25,2.1,6090.0,840.269
Kepler-957 b,Kepler-957,Transit,2016.0,5.907413537,5.5,25.9,4963.0,824.688
Kepler-85 b,Kepler-85,Transit,2012.0,8.3,1.778,1.84,5505.2,765.025
Kepler-36 c,Kepler-36,Transit,2012.0,16.21865,3.679,7.13,5979.0,527.956
Kepler-510 b,Kepler-510,Transit,2016.0,19.55659418,2.47,6.66,5746.0,386.177
Kepler-1250 b,Kepler-1250,Transit,2016.0,2.607543834,1.92,4.35,5717.0,2126.85
Kepler-51 d,Kepler-51,Transit,2014.0,130.194,9.7,7.6,6018.0,783.831
Kepler-285 c,Kepler-285,Transit,2014.0,6.186676,1.12,1.46,5411.0,824.31
Kepler-161 c,Kepler-161,Transit,2014.0,7.06424,2.05,3.61,5078.0,434.632
KOI-134 b,KOI-134,Transit,2025.0,67.1277,12.03844527,346.43296363,6160.0,1159.21
Kepler-187 b,Kepler-187,Transit,2014.0,4.938864,1.41,2.57,6105.0,1143.0
Kepler-1880 b,Kepler-1880,Transit,2021.0,6.309219837,2.11686218,5.13,4380.0,611.041
Kepler-367 b,Kepler-367,Transit,2014.0,37.815724,1.3,2.24,4710.0,188.027
Kepler-384 b,Kepler-384,Transit,2014.0,22.597053,1.12,1.46,5577.0,895.678
Kepler-1842 b,Kepler-1842,Transit,2021.0,14.02639961,2.35388681,6.14,5970.0,923.551
Kepler-172 d,Kepler-172,Transit,2014.0,14.627119,2.25,5.69,5526.0,828.592
Kepler-1272 b,Kepler-1272,Transit,2016.0,51.1309704,2.37,6.21,5926.0,1206.37
Kepler-1994 b,Kepler-1994,Transit,2023.0,4.61225043,0.51,0.087,5495.0,241.991
Kepler-1312 b,Kepler-1312,Transit,2016.0,5.448325286,2.1,5.06,5719.0,299.104
Kepler-1336 b,Kepler-1336,Transit,2016.0,23.198681,1.98,4.58,5512.0,1126.64
Kepler-1829 b,Kepler-1829,Transit,2021.0,5.186719894,2.47887001,6.71,5230.0,679.921
Kepler-1313 b,Kepler-1313,Transit,2016.0,3.833091178,1.76,3.75,5453.0,174.234
Kepler-114 d,Kepler-114,Transit,2013.0,11.776,2.53,3.9,4660.0,259.533
Kepler-293 c,Kepler-293,Transit,2014.0,54.155743,3.83,14.0,5804.0,974.633
Kepler-370 c,Kepler-370,Transit,2014.0,19.02293,1.91,4.31,5852.0,1167.94
Kepler-1142 b,Kepler-1142,Transit,2016.0,18.3027248,1.47,2.76,5685.0,1273.51
Kepler-1808 b,Kepler-1808,Transit,2021.0,23.3404007,3.02511302,9.4,5530.0,1022.01
Kepler-1682 b,Kepler-1682,Transit,2020.0,14.8334,2.88940836,8.7,5619.12,1159.85
Kepler-1811 b,Kepler-1811,Transit,2021.0,76.42230225,3.84829873,14.1,5561.0,1390.56
Kepler-1885 b,Kepler-1885,Transit,2021.0,2.522559881,1.51110555,2.89,5591.0,818.482
Kepler-349 c,Kepler-349,Transit,2014.0,12.247629,1.96,4.5,5956.0,940.724
Kepler-1155 b,Kepler-1155,Transit,2016.0,33.469743,2.03,4.78,5842.0,1128.72
Kepler-481 b,Kepler-481,Transit,2016.0,10.06082567,2.5,6.8,5802.0,813.724
Kepler-1162 b,Kepler-1162,Transit,2016.0,32.5637069,2.21,5.52,5390.0,940.211
Kepler-1163 b,Kepler-1163,Transit,2016.0,6.11786898,1.03,1.08,6302.0,478.647
Kepler-530 b,Kepler-530,Transit,2016.0,39.30941904,3.01,9.32,5697.0,457.709
Kepler-292 b,Kepler-292,Transit,2014.0,2.580827,1.32,2.3,5299.0,1056.48
Kepler-1816 b,Kepler-1816,Transit,2021.0,91.50099945,1.9679397,4.53,5051.0,437.823
Kepler-1819 b,Kepler-1819,Transit,2021.0,16.48690033,3.90351256,14.5,6090.0,1363.19
Kepler-85 d,Kepler-85,Transit,2014.0,17.91323,1.2,8.69679,5436.0,765.025
TOI-3984 A b,TOI-3984 A,Transit,2023.0,4.353326,7.9,44.0,3476.0,108.883
TOI-4562 b,TOI-4562,Transit,2023.0,225.1064,12.53,732.0,6096.0,339.605
Kepler-100 e,Kepler-100,Radial Velocity,2023.0,60.888588,5.27,24.14271827,5884.0,304.645
Kepler-357 d,Kepler-357,Transit,2014.0,49.499875,3.43,11.6,5036.0,688.573
Kepler-1692 b,Kepler-1692,Transit,2020.0,5.95966,1.11177184,1.42,5146.0,591.019
Kepler-1678 b,Kepler-1678,Transit,2020.0,147.974,3.30422249,10.9,5754.0,847.339
Kepler-1390 b,Kepler-1390,Transit,2016.0,6.48021673,1.18,1.76,5753.0,723.431
Kepler-355 b,Kepler-355,Transit,2014.0,11.03189,1.46,2.73,6184.0,1432.17
Kepler-331 b,Kepler-331,Transit,2014.0,8.457496,1.82,3.97,4347.0,580.119
HS Psc b,HS Psc,Radial Velocity,2024.0,3.986,13.6,464.02947422,4203.0,37.6604
Kepler-350 c,Kepler-350,Transit,2013.0,17.849,3.1,6.1,6492.3,956.859
Kepler-55 c,Kepler-55,Transit,2012.0,42.1516418,2.21,69.8,4362.0,578.796
HIP 111909 c,HIP 111909,Radial Velocity,2025.0,893.63,13.9,257.44100967,4891.0,88.077
Kepler-1370 b,Kepler-1370,Transit,2016.0,20.2641684,1.84,4.04,6202.0,1004.1
Kepler-417 b,Kepler-417,Transit Timing Variations,2014.0,12.331,2.31,11.0,5177.0,973.989
NGTS-30 b,NGTS-30,Transit,2024.0,98.29838,10.40193409,305.11527072,5455.0,238.377
Kepler-363 c,Kepler-363,Transit,2014.0,7.542427,1.69,66.4,5593.0,762.596
Kepler-1032 b,Kepler-1032,Transit,2016.0,3.290117953,1.87,4.16,4647.0,673.01
HD 48948 b,HD 48948,Radial Velocity,2024.0,7.34013,2.06,4.88,4593.0,16.9043
HD 48948 d,HD 48948,Radial Velocity,2024.0,151.92,3.24,10.59,4593.0,16.9043
Kepler-272 b,Kepler-272,Transit,2014.0,2.971353,1.43,78.0,5297.0,889.608
TIC 241249530 b,TIC 241249530,Transit,2024.0,165.7719,13.29385111,1582.78546686,6166.0,324.448
Kepler-970 b,Kepler-970,Transit,2016.0,16.736525,2.609,7.31,4290.0,331.545
Gaia-4 b,Gaia-4,Astrometry,2025.0,571.3,12.4,3750.3752026,4034.0,73.4829
Kepler-1375 b,Kepler-1375,Transit,2016.0,3.3004192,1.74,3.68,6704.0,1430.84
Kepler-125 c,Kepler-125,Transit,2014.0,5.774464,0.74,0.33,3810.0,183.365
Kepler-1130 d,Kepler-1130,Transit,2021.0,4.272250175,0.64472273,0.202,5450.0,249.343
TOI-4443.01,TOI-4443,Transit,2024.0,1.8498567,1.7193265,3.6,5834.0,56.0739
Barnard c,Barnard's star,Radial Velocity,2025.0,4.1244,0.743,0.335,3195.0,1.82655
Kepler-1059 b,Kepler-1059,Transit,2016.0,3.764191048,1.73,3.64,4906.0,713.167
Kepler-237 b,Kepler-237,Transit,2014.0,4.715106,1.41,2.57,4861.0,657.822
NGTS-6 b,NGTS-6,Transit,2019.0,0.882059,14.863134,425.57437,4730.0,308.262
NGTS-32 b,NGTS-32,Transit,2025.0,3.31211,15.91675259,181.16219199,5680.0,837.457
Kepler-107 c,Kepler-107,Transit,2014.0,4.901452,1.597,10.0,5854.0,525.997
Kepler-266 c,Kepler-266,Transit,2014.0,107.723601,3.89,14.4,5885.0,1370.79
HD 23079 c,HD 23079,Radial Velocity,2025.0,5.748913,2.8,8.26,5994.0,33.4591
HD 196067 c,HD 196067,Radial Velocity,2025.0,4.601088,3.21,10.4,6072.0,39.9346
Kepler-107 b,Kepler-107,Transit,2014.0,3.1800218,1.536,3.8,5854.0,525.997
Kepler-985 b,Kepler-985,Transit,2016.0,116.331901,2.98,9.17,5434.0,679.361
Kepler-127 d,Kepler-127,Transit,2014.0,48.630408,2.64,7.46,6106.0,352.794
Kepler-275 d,Kepler-275,Transit,2014.0,35.676062,3.33,11.1,6165.0,2034.25
Kepler-335 b,Kepler-335,Transit,2014.0,6.562331,3.39,11.4,5877.0,1278.97
Kepler-344 b,Kepler-344,Transit,2014.0,21.963945,2.61,7.32,5774.0,1002.94
Kepler-969 b,Kepler-969,Transit,2016.0,34.1731714,2.07,4.94,5214.0,390.354
Kepler-329 c,Kepler-329,Transit,2014.0,18.684737,1.93,4.38,4257.0,439.719
Kepler-325 b,Kepler-325,Transit,2014.0,4.544439,2.91,8.8,5752.0,823.242
Kepler-1800 b,Kepler-1800,Transit,2021.0,4.562029839,0.99679734,0.961,5343.0,350.455
Kepler-365 b,Kepler-365,Transit,2014.0,10.664903,2.04,4.82,6012.0,1038.99
Kepler-1069 b,Kepler-1069,Transit,2016.0,23.8990296,1.6,3.19,5722.0,695.967
Kepler-345 b,Kepler-345,Transit,2014.0,7.415563,0.74,0.48,4504.0,260.0
Kepler-382 c,Kepler-382,Transit,2014.0,12.162701,1.59,3.15,5600.0,935.446
Kepler-544 b,Kepler-544,Transit,2016.0,21.41616926,2.12,5.14,6206.0,963.18
Kepler-1912 b,Kepler-1912,Transit,2021.0,6.059219837,1.35670508,2.41,5734.0,297.017
Kepler-240 c,Kepler-240,Transit,2014.0,7.953528,2.2,102.3,4985.0,746.927
Kepler-332 c,Kepler-332,Transit,2014.0,15.995622,1.09,1.32,4955.0,344.19
HD 190007 b,HD 190007,Radial Velocity,2020.0,11.724128,4.06,15.5,4610.0,12.7141
Kepler-424 b,Kepler-424,Transit,2014.0,3.3118644,9.98,327.35,5460.0,698.646
Kepler-207 b,Kepler-207,Transit,2014.0,1.611865,1.57,3.09,5920.0,875.519
Kepler-219 c,Kepler-219,Transit,2014.0,22.714613,3.58,12.5,5786.0,787.07
Kepler-223 c,Kepler-223,Transit,2014.0,9.84564,3.44,5.1,5803.0,1859.71
Kepler-402 e,Kepler-402,Transit,2014.0,11.242861,1.46,2.73,6090.0,625.339
Kepler-1895 b,Kepler-1895,Transit,2021.0,6.070290089,2.11934728,5.14,5076.0,984.187
Kepler-1909 b,Kepler-1909,Transit,2021.0,2.391609907,1.09217411,1.33,4935.0,763.662
Kepler-656 c,Kepler-656,Transit,2023.0,5.25449393,1.41,2.57,5550.0,890.352
Kepler-1953 b,Kepler-1953,Transit,2021.0,6.245659828,1.28574667,2.2,4858.0,605.631
Kepler-168 c,Kepler-168,Transit,2014.0,13.193242,2.69,7.7,6282.0,1343.6
Kepler-634 b,Kepler-634,Transit,2016.0,5.16950177,1.89,4.23,6075.0,888.027
TOI-663 c,TOI-663,Transit,2024.0,4.6955507,2.26,3.65,3681.0,64.2308
K2-111 c,K2-111,Radial Velocity,2020.0,15.6805,3.33,11.08,5775.0,200.394
Kepler-238 d,Kepler-238,Transit,2014.0,13.233549,3.07,23.1,5751.0,1798.75
Kepler-224 d,Kepler-224,Transit,2014.0,11.349393,2.3,5.9,5018.0,782.088
Kepler-30 b,Kepler-30,Transit,2012.0,29.33434,3.9,11.3,5498.0,914.221
Kepler-1977 b,Kepler-1977,Transit,2023.0,4.53702121,1.66,3.39,4805.0,592.711
Kepler-1499 b,Kepler-1499,Transit,2016.0,44.2008,1.19,1.81,5097.0,309.869
Kepler-850 b,Kepler-850,Transit,2016.0,7.19303878,1.78,3.82,5932.0,1661.28
Kepler-851 b,Kepler-851,Transit,2016.0,8.50699658,1.68,3.46,5455.0,839.255
TOI-3785 b,TOI-3785,Transit,2023.0,4.6747373,5.14,14.95,3576.0,79.7634
Kepler-241 c,Kepler-241,Transit,2014.0,36.065978,2.57,7.13,4699.0,512.0
Kepler-249 b,Kepler-249,Transit,2014.0,3.306539,1.09,1.32,3568.0,190.401
Kepler-325 d,Kepler-325,Transit,2014.0,38.715185,2.79,8.2,5752.0,823.242
Kepler-149 b,Kepler-149,Transit,2014.0,29.198943,4.21,16.5,5381.0,571.034
Kepler-1473 b,Kepler-1473,Transit,2016.0,14.4273551,1.19,1.81,6046.0,652.253
Kepler-1501 b,Kepler-1501,Transit,2016.0,14.5564533,1.56,3.05,6229.0,749.06
EPIC 212737443 c,EPIC 212737443,Transit,2019.0,65.55,2.69,7.7,4684.0,336.25
Kepler-476 b,Kepler-476,Transit,2016.0,14.00640607,3.08,9.69,5837.0,813.535
DE CVn b,DE CVn,Eclipse Timing Variations,2018.0,4098.1,12.4,3823.27330161,3579.0,30.5225
GJ 740 b,GJ 740,Radial Velocity,2021.0,2.37756,1.53,2.96,3913.0,11.1017
Kepler-838 b,Kepler-838,Transit,2016.0,15.74957994,2.73,7.9,5770.0,1104.04
TRAPPIST-1 b,TRAPPIST-1,Transit,2016.0,1.510826,1.116,1.374,2566.0,12.42988881
HATS-30 b,HATS-30,Transit,2016.0,3.1743516,13.170575,224.38798,5943.0,342.14
Kepler-1949 b,Kepler-1949,Transit,2021.0,2.208280087,2.21964541,5.56,6028.0,2617.35
Kepler-1993 b,Kepler-1993,Transit,2023.0,26.6565737,4.15,16.1,5159.0,1031.91
Kepler-1954 b,Kepler-1954,Transit,2021.0,5.883430004,1.80235934,3.9,5840.0,1373.83
Kepler-238 e,Kepler-238,Transit,2013.0,23.654,5.6,169.7,5800.0,1798.75
Kepler-1917 b,Kepler-1917,Transit,2021.0,12.90240002,1.88971288,4.23,5530.0,909.037
Kepler-1710 b,Kepler-1710,Transit,2021.0,14.91110039,3.19744103,3.49494179,5650.0,305.193
Kepler-342 c,Kepler-342,Transit,2014.0,26.234138,1.96,4.5,6175.0,781.611
K2-334 b,K2-334,Transit,2021.0,5.113981,5.65,27.2,6502.0,371.823
Kepler-106 c,Kepler-106,Transit,2014.0,13.5708,2.5,10.44,5858.0,444.322
Kepler-837 b,Kepler-837,Transit,2016.0,16.56059504,2.56,7.08,5403.0,901.907
Kepler-273 c,Kepler-273,Transit,2014.0,8.014927,1.98,4.58,5626.0,713.964
Kepler-1391 b,Kepler-1391,Transit,2016.0,54.4092333,1.68,3.46,5840.0,1038.35
Kepler-1543 b,Kepler-1543,Transit,2016.0,6.96710269,2.71,7.8,6561.0,921.784
Kepler-1580 b,Kepler-1580,Transit,2016.0,56.6449279,2.11,5.1,6228.0,1002.02
Kepler-621 b,Kepler-621,Transit,2016.0,2.628113746,2.3,5.9,4521.0,389.0
Kepler-150 c,Kepler-150,Transit,2014.0,7.381998,3.69,13.2,5560.0,891.092
Kepler-1476 b,Kepler-1476,Transit,2016.0,10.35863224,1.67,3.43,5663.0,1002.74
Kepler-1513 b,Kepler-1513,Transit,2016.0,160.8842,8.594,48.30991786,5491.0,349.247
GJ 682 c,GJ 682,Radial Velocity,2014.0,57.32,2.89,8.7,3028.0,5.00671
7 CMa c,7 CMa,Radial Velocity,2019.0,996.0,13.9,276.5121,4826.0,19.8101
K2-348 c,K2-348,Transit,2021.0,12.550171,2.67,7.61,5077.0,201.856
Kepler-301 b,Kepler-301,Transit,2014.0,2.508553,1.35,2.39,5815.0,719.166
Kepler-1749 b,Kepler-1749,Transit,2021.0,14.53409958,1.61301783,3.23,3957.0,268.2
BD+55 362 b,BD+55 362,Radial Velocity,2021.0,265.59,14.0,228.83645304,5012.0,52.5697
HD 124330 b,HD 124330,Radial Velocity,2021.0,270.66,14.0,238.37130525,5873.0,60.1977
Kepler-327 c,Kepler-327,Transit,2014.0,5.212333,1.03,20.3,3799.0,241.987
Kepler-329 b,Kepler-329,Transit,2014.0,7.416397,1.4,2.54,4257.0,439.719
Kepler-336 c,Kepler-336,Transit,2014.0,9.600001,2.1,5.06,5867.0,768.86
Kepler-1392 b,Kepler-1392,Transit,2016.0,15.1410397,1.96,4.5,5479.0,1117.0
